Id,Values_code,Values_Hour01,Values_Hour02,Values_Hour03,Values_Hour04,Values_Hour05,Values_Hour06,Values_Hour07,Values_Hour08,Values_Hour09,Values_Hour10,Values_Hour11,Values_Hour12,Values_Hour13,Values_Hour14,Values_Hour15,Values_Hour16,Values_Hour17,Values_Hour18,Values_Hour19,Values_Hour20,Values_Hour21,Values_Hour22,Values_Hour23,Values_Hour24,Date
Agente,ENID,10574.0,11316.0,12144.0,12834.0,5141.0,8642.0,12299.0,12644.0,12127.0,12041.0,12282.0,9401.0,10609.0,10523.0,11195.0,8798.0,7556.0,7314.0,9574.0,12299.0,12195.0,12627.0,12579.0,724.0,2024-05-02
Agente,EPMD,596562.34,599494.39,593484.04,583878.33,585914.28,587676.66,588877.75,576542.49,547787.15,562596.07,565470.88,582648.71,595337.36,622523.77,655075.09,660744.49,670963.28,675424.93,669797.51,673326.23,672473.25,669736.05,676347.46,661102.89,2024-05-02
Agente,EPSD,366134.95,365475.84,361805.3,365536.44,361631.8,358603.92,388331.8,406071.15,478490.22,481077.39,492996.85,532011.08,505502.08,511200.34,472334.07,427334.64,408653.44,379891.43,369782.46,371671.93,371152.21,370804.79,369949.16,359436.0,2024-05-02
Agente,ESSD,49415.25,49432.75,49458.72,49481.7,47905.3,47146.26,47122.34,47000.81,46868.54,47054.16,47323.91,50108.72,50167.61,50167.81,50135.15,50127.86,50202.58,50335.07,50360.21,50357.84,50329.67,50235.75,50190.05,50247.14,2024-05-02
Agente,EVSD,371.98,371.45,366.76,368.35,368.35,368.61,370.26,368.54,371.65,375.28,375.87,378.25,376.27,377.65,376.6,374.09,372.11,371.58,370.0,372.11,371.58,368.74,368.41,368.28,2024-05-02
Agente,HLAD,1857.89,1872.16,1878.73,1878.48,1879.09,1878.57,1878.78,1879.27,1880.01,2900.57,2913.03,3237.67,3245.94,2752.73,3051.97,1880.52,1878.82,1878.01,1876.66,1876.9,1877.49,1876.77,1876.07,1875.37,2024-05-02
Agente,CASD,147198.1,147997.72,148686.37,148624.88,149229.57,149562.29,149082.79,148726.14,147835.29,144331.57,142632.39,144169.23,144001.43,143531.29,144475.92,145449.87,145957.81,146344.06,147071.56,147679.08,148065.2,148757.11,148936.61,149073.03,2024-05-03
Agente,CDND,8438.0,8043.34,7902.1,8153.88,9091.45,10058.92,12328.99,11557.87,12014.27,15504.31,12618.98,14102.15,10716.39,10058.61,10151.08,11076.22,10784.7,10524.24,5317.2,5637.75,5637.87,11693.02,11220.13,10152.21,2024-05-03
Agente,CEOD,17222.21,17165.03,17353.69,17301.85,20508.46,27816.54,27291.69,26389.45,26271.75,26377.89,24423.42,24339.75,24632.0,24252.95,24469.3,24597.96,36655.23,35455.57,34973.87,34936.06,36201.34,35572.13,35077.05,34820.08,2024-05-03
Agente,CETD,7842.29,6614.82,7123.06,7351.72,7949.33,7901.1,5729.3,5110.77,5217.95,7120.93,9304.04,11979.46,15653.93,16621.75,17090.29,14070.4,10171.16,12156.11,12202.11,11190.5,10754.64,10777.05,11596.84,11537.29,2024-05-03
Agente,CHCD,75924.44,75287.55,74994.43,75311.79,75336.69,75259.18,112404.76,180444.99,213169.0,215654.28,234836.74,192604.5,145989.65,146398.67,124623.98,108197.88,86654.64,81582.21,161726.93,164176.77,173164.27,168747.36,78511.93,71233.8,2024-05-03
Agente,CMMD,6410.13,6669.45,5892.01,3664.82,3584.0,6582.65,57657.08,138278.63,160177.98,246238.95,301375.02,375156.17,334192.68,323018.74,278486.13,250408.36,208635.0,101531.7,48039.38,44893.21,45254.06,46640.29,46675.5,44321.51,2024-05-03
Agente,CNSD,,,,,,49.44,8610.95,36766.56,76960.01,77053.8,94548.67,93965.89,92228.27,69743.94,50721.55,57689.64,32496.46,3216.56,,,,,,,2024-05-03
Agente,CSSD,100793.5,100706.25,101334.89,101451.76,101056.22,84997.51,80123.59,115769.24,140821.34,160962.76,183164.17,210176.62,179894.34,165835.03,162368.17,158121.56,133837.34,104761.78,94113.56,99678.62,100139.7,100510.27,100382.59,100661.45,2024-05-03
Agente,EBPD,2991.23,3015.16,3019.37,3010.64,3031.23,3020.27,3019.28,2870.54,2868.17,1761.46,408.13,500.96,545.54,545.45,522.65,583.65,1623.79,2633.41,2549.79,2618.08,2673.14,2609.81,2152.61,2335.22,2024-05-03
Agente,EBSD,6050.86,5924.27,5943.92,5966.41,5920.8,5879.38,6099.37,6292.68,6791.31,7143.46,7124.96,6807.37,6998.78,7315.74,7895.53,8026.37,9630.44,9574.51,9949.46,14550.29,15055.43,15142.33,15409.06,14354.39,2024-05-03
Agente,EDQD,1531.53,1532.52,1534.17,1535.16,1536.81,1535.16,1536.48,1537.14,1536.81,1540.14,1544.38,1556.27,1551.92,1545.46,1545.06,1540.11,1542.42,1542.42,1518.0,1521.3,1542.42,1543.41,1131.9,1549.68,2024-05-03
Agente,EEPD,6024.23,6025.27,6027.91,6029.0,6035.75,6020.4,6100.08,6411.79,6722.25,7345.26,7491.46,8210.04,9204.96,9886.8,6399.82,438.01,374.44,40.18,,,2205.79,2769.25,2775.05,2774.63,2024-05-03
Agente,EMED,3515.0,3123.0,2967.0,2796.0,2380.0,2387.0,1762.0,609.0,342.0,603.0,747.0,733.0,587.0,2214.0,4226.0,4398.0,4679.0,4787.0,4631.0,4610.0,4369.0,3783.0,3900.0,4196.0,2024-05-03
Agente,EMID,863.82,857.52,979.8,852.12,849.42,845.82,856.45,1021.51,1259.68,1359.82,1417.67,1424.38,1377.64,1461.17,1498.84,1394.34,1352.09,1349.56,1347.5,1261.26,1170.54,1163.7,1161.72,1102.5,2024-05-03
Agente,EMSD,,,13.53,,,249.04,6747.11,21723.62,46402.62,92750.09,99771.95,82968.13,83504.84,82913.77,74904.16,107527.48,76143.63,14642.27,,,,,,,2024-05-03
Agente,ENDD,178408.87,158064.27,164821.63,184321.85,191022.88,204139.86,211346.94,219587.07,223223.99,221914.04,224066.2,235948.29,257012.17,259478.5,264120.76,262070.14,274534.66,272599.67,270475.06,271081.83,270609.74,243741.92,243290.89,243652.31,2024-05-03
Agente,ENID,7574.0,11319.0,12182.0,12975.0,13650.0,13634.0,13650.0,13499.0,13156.0,13001.0,12847.0,12918.0,13120.0,13035.0,12210.0,10657.0,11142.0,11882.0,12090.0,11915.0,11215.0,9630.0,12012.0,11906.0,2024-05-03
Agente,EPMD,447491.47,346773.96,326621.98,301891.53,325754.16,335263.44,336002.22,339479.65,339837.34,338677.43,346717.59,350954.77,343447.99,344387.27,342157.96,337137.04,328066.47,333626.05,325563.19,298300.35,288730.37,288691.73,259443.05,299508.68,2024-05-03
Agente,EPSD,406931.26,453811.68,476077.83,520333.29,568618.31,586557.77,589427.7,595547.53,616171.25,643071.63,649960.04,681052.76,718284.37,724747.71,698235.07,677329.77,612794.24,588054.79,557379.05,587067.16,595612.11,594513.44,600944.58,587144.54,2024-05-03
Agente,EPTD,1.95,5.85,0.15,,,,0.6,,,3.45,1.65,2.25,,,,,,,,,,,,,2024-05-03
Agente,ESSD,50195.55,50216.76,50199.02,50177.58,50271.42,50309.26,50290.58,47556.43,50308.09,50373.52,50383.82,50389.29,50351.84,50291.16,50267.36,50262.07,49772.28,49224.29,49263.87,48377.04,45476.31,47872.97,49476.84,50180.87,2024-05-03
Agente,EVSD,364.98,365.05,363.33,359.77,361.28,363.66,358.71,358.84,340.3,315.61,228.49,209.88,210.08,210.94,211.0,210.94,210.61,211.6,211.53,211.79,211.93,212.12,212.26,212.59,2024-05-03
Agente,HLAD,1875.61,1875.55,1486.24,1566.67,1872.82,1872.43,1878.39,1881.72,1882.59,1890.14,1902.5,1957.48,1973.3,1957.55,1941.01,1927.66,1891.82,1873.43,1872.91,1871.55,1872.63,1871.66,1870.04,1870.2,2024-05-03
